,VillageID,CountryName,Country,TownName,Town,VillageName,Village
2112,65000120031,新北,新北市,瑞芳,瑞芳區,深澳,深澳里
2113,65000120032,新北,新北市,瑞芳,瑞芳區,南雅,南雅里
2114,65000120033,新北,新北市,瑞芳,瑞芳區,鼻頭,鼻頭里
2115,65000120034,新北,新北市,瑞芳,瑞芳區,新峰,新峰里
2116,65000130001,新北,新北市,土城,土城區,埤塘,埤塘里
2117,65000130002,新北,新北市,土城,土城區,土城,土城里
2118,65000130003,新北,新北市,土城,土城區,員林,員林里
2119,65000130004,新北,新北市,土城,土城區,員仁,員仁里
2120,65000130005,新北,新北市,土城,土城區,長風,長風里
2121,65000130006,新北,新北市,土城,土城區,日新,日新里
2122,65000130007,新北,新北市,土城,土城區,日和,日和里
2123,65000130008,新北,新北市,土城,土城區,貨饒,貨饒里
2124,65000130009,新北,新北市,土城,土城區,柑林,柑林里
2125,65000130010,新北,新北市,土城,土城區,埤林,埤林里
2126,65000130011,新北,新北市,土城,土城區,瑞興,瑞興里
2127,65000130012,新北,新北市,土城,土城區,清水,清水里
2128,65000130013,新北,新北市,土城,土城區,清和,清和里
2129,65000130014,新北,新北市,土城,土城區,永豐,永豐里
2130,65000130015,新北,新北市,土城,土城區,清化,清化里
2131,65000130016,新北,新北市,土城,土城區,清溪,清溪里
2132,65000130017,新北,新北市,土城,土城區,峯廷,峯廷里
2133,65000130018,新北,新北市,土城,土城區,平和,平和里
2134,65000130019,新北,新北市,土城,土城區,廷寮,廷寮里
2135,65000130020,新北,新北市,土城,土城區,大安,大安里
2136,65000130021,新北,新北市,土城,土城區,永寧,永寧里
2137,65000130022,新北,新北市,土城,土城區,沛陂,沛陂里
2138,65000130023,新北,新北市,土城,土城區,頂埔,頂埔里
2139,65000130024,新北,新北市,土城,土城區,頂福,頂福里
2140,65000130025,新北,新北市,土城,土城區,頂新,頂新里
2141,65000130026,新北,新北市,土城,土城區,祖田,祖田里
2142,65000130027,新北,新北市,土城,土城區,樂利,樂利里
2143,65000130028,新北,新北市,土城,土城區,廣福,廣福里
2144,65000130029,新北,新北市,土城,土城區,學府,學府里
2145,65000130030,新北,新北市,土城,土城區,延壽,延壽里
2146,65000130031,新北,新北市,土城,土城區,安和,安和里
2147,65000130032,新北,新北市,土城,土城區,青雲,青雲里
2148,65000130033,新北,新北市,土城,土城區,員福,員福里
2149,65000130034,新北,新北市,土城,土城區,延吉,延吉里
2150,65000130035,新北,新北市,土城,土城區,復興,復興里
2151,65000130036,新北,新北市,土城,土城區,裕生,裕生里
2152,65000130037,新北,新北市,土城,土城區,員信,員信里
2153,65000130038,新北,新北市,土城,土城區,永富,永富里
2154,65000130039,新北,新北市,土城,土城區,學成,學成里
2155,65000130040,新北,新北市,土城,土城區,延和,延和里
2156,65000130041,新北,新北市,土城,土城區,中正,中正里
2157,65000130042,新北,新北市,土城,土城區,學士,學士里
2158,65000130043,新北,新北市,土城,土城區,明德,明德里
2159,65000130044,新北,新北市,土城,土城區,廣興,廣興里
2160,65000130045,新北,新北市,土城,土城區,青山,青山里
2161,65000130046,新北,新北市,土城,土城區,金城,金城里
2162,65000130047,新北,新北市,土城,土城區,延祿,延祿里
2163,65000140001,新北,新北市,蘆洲,蘆洲區,正義,正義里
2164,65000140002,新北,新北市,蘆洲,蘆洲區,中原,中原里
2165,65000140003,新北,新北市,蘆洲,蘆洲區,中路,中路里
2166,65000140004,新北,新北市,蘆洲,蘆洲區,光華,光華里
2167,65000140005,新北,新北市,蘆洲,蘆洲區,保佑,保佑里
2168,65000140006,新北,新北市,蘆洲,蘆洲區,水湳,水湳里
2169,65000140007,新北,新北市,蘆洲,蘆洲區,樓厝,樓厝里
2170,65000140008,新北,新北市,蘆洲,蘆洲區,鷺江,鷺江里
2171,65000140009,新北,新北市,蘆洲,蘆洲區,恆德,恆德里
2172,65000140010,新北,新北市,蘆洲,蘆洲區,溪墘,溪墘里
2173,65000140011,新北,新北市,蘆洲,蘆洲區,樹德,樹德里
2174,65000140012,新北,新北市,蘆洲,蘆洲區,保和,保和里
2175,65000140013,新北,新北市,蘆洲,蘆洲區,仁復,仁復里
2176,65000140014,新北,新北市,蘆洲,蘆洲區,得勝,得勝里
2177,65000140015,新北,新北市,蘆洲,蘆洲區,南港,南港里
2178,65000140016,新北,新北市,蘆洲,蘆洲區,永樂,永樂里
2179,65000140017,新北,新北市,蘆洲,蘆洲區,永康,永康里
2180,65000140018,新北,新北市,蘆洲,蘆洲區,信義,信義里
2181,65000140019,新北,新北市,蘆洲,蘆洲區,玉清,玉清里
2182,65000140020,新北,新北市,蘆洲,蘆洲區,復興,復興里
2183,65000140021,新北,新北市,蘆洲,蘆洲區,水河,水河里
2184,65000140022,新北,新北市,蘆洲,蘆洲區,仁愛,仁愛里
2185,65000140023,新北,新北市,蘆洲,蘆洲區,忠義,忠義里
2186,65000140024,新北,新北市,蘆洲,蘆洲區,九芎,九芎里
2187,65000140025,新北,新北市,蘆洲,蘆洲區,中華,中華里
2188,65000140026,新北,新北市,蘆洲,蘆洲區,得仁,得仁里
2189,65000140027,新北,新北市,蘆洲,蘆洲區,仁德,仁德里
2190,65000140028,新北,新北市,蘆洲,蘆洲區,仁義,仁義里
2191,65000140029,新北,新北市,蘆洲,蘆洲區,光明,光明里
2192,65000140030,新北,新北市,蘆洲,蘆洲區,保新,保新里
2193,65000140031,新北,新北市,蘆洲,蘆洲區,長安,長安里
2194,65000140032,新北,新北市,蘆洲,蘆洲區,民和,民和里
2195,65000140033,新北,新北市,蘆洲,蘆洲區,忠孝,忠孝里
2196,65000140034,新北,新北市,蘆洲,蘆洲區,福安,福安里
2197,65000140035,新北,新北市,蘆洲,蘆洲區,永安,永安里
2198,65000140036,新北,新北市,蘆洲,蘆洲區,延平,延平里
2199,65000140037,新北,新北市,蘆洲,蘆洲區,成功,成功里
2200,65000140038,新北,新北市,蘆洲,蘆洲區,永德,永德里
2201,65000150001,新北,新北市,五股,五股區,興珍,興珍里
2202,65000150002,新北,新北市,五股,五股區,更寮,更寮里
2203,65000150003,新北,新北市,五股,五股區,集福,集福里
2204,65000150004,新北,新北市,五股,五股區,觀音,觀音里
2205,65000150005,新北,新北市,五股,五股區,成州,成州里
2206,65000150006,新北,新北市,五股,五股區,成功,成功里
2207,65000150007,新北,新北市,五股,五股區,五龍,五龍里
2208,65000150008,新北,新北市,五股,五股區,五股,五股里
2209,65000150009,新北,新北市,五股,五股區,五福,五福里
2210,65000150010,新北,新北市,五股,五股區,德音,德音里
2211,65000150011,新北,新北市,五股,五股區,陸一,陸一里
2212,65000150012,新北,新北市,五股,五股區,貿商,貿商里
2213,65000150013,新北,新北市,五股,五股區,德泰,德泰里
2214,65000150014,新北,新北市,五股,五股區,成德,成德里
2215,65000150015,新北,新北市,五股,五股區,六福,六福里
2216,65000150016,新北,新北市,五股,五股區,集賢,集賢里
2217,65000150017,新北,新北市,五股,五股區,民義,民義里
2218,65000150018,新北,新北市,五股,五股區,成泰,成泰里
2219,65000150019,新北,新北市,五股,五股區,水碓,水碓里
2220,65000150020,新北,新北市,五股,五股區,福德,福德里
2221,65000160001,新北,新北市,泰山,泰山區,大科,大科里
2222,65000160002,新北,新北市,泰山,泰山區,黎明,黎明里
2223,65000160003,新北,新北市,泰山,泰山區,山腳,山腳里
2224,65000160004,新北,新北市,泰山,泰山區,福泰,福泰里
2225,65000160005,新北,新北市,泰山,泰山區,楓樹,楓樹里
2226,65000160006,新北,新北市,泰山,泰山區,同榮,同榮里
2227,65000160007,新北,新北市,泰山,泰山區,義學,義學里
2228,65000160008,新北,新北市,泰山,泰山區,明志,明志里
2229,65000160009,新北,新北市,泰山,泰山區,貴子,貴子里
2230,65000160010,新北,新北市,泰山,泰山區,貴和,貴和里
2231,65000160011,新北,新北市,泰山,泰山區,同興,同興里
2232,65000160012,新北,新北市,泰山,泰山區,義仁,義仁里
2233,65000160013,新北,新北市,泰山,泰山區,泰友,泰友里
2234,65000160014,新北,新北市,泰山,泰山區,新明,新明里
2235,65000160015,新北,新北市,泰山,泰山區,貴賢,貴賢里
2236,65000160016,新北,新北市,泰山,泰山區,福興,福興里
2237,65000160017,新北,新北市,泰山,泰山區,全興,全興里
2238,65000170001,新北,新北市,林口,林口區,東林,東林里
2239,65000170002,新北,新北市,林口,林口區,林口,林口里
2240,65000170003,新北,新北市,林口,林口區,西林,西林里
2241,65000170004,新北,新北市,林口,林口區,菁湖,菁湖里
2242,65000170005,新北,新北市,林口,林口區,中湖,中湖里
2243,65000170006,新北,新北市,林口,林口區,湖北,湖北里
2244,65000170007,新北,新北市,林口,林口區,湖南,湖南里
2245,65000170008,新北,新北市,林口,林口區,南勢,南勢里
2246,65000170009,新北,新北市,林口,林口區,東勢,東勢里
2247,65000170010,新北,新北市,林口,林口區,頂福,頂福里
2248,65000170011,新北,新北市,林口,林口區,下福,下福里
2249,65000170012,新北,新北市,林口,林口區,嘉寶,嘉寶里
2250,65000170013,新北,新北市,林口,林口區,瑞平,瑞平里
2251,65000170014,新北,新北市,林口,林口區,太平,太平里
2252,65000170015,新北,新北市,林口,林口區,仁愛,仁愛里
2253,65000170016,新北,新北市,林口,林口區,麗林,麗林里
2254,65000170017,新北,新北市,林口,林口區,麗園,麗園里
2255,65000180001,新北,新北市,深坑,深坑區,深坑,深坑里
2256,65000180002,新北,新北市,深坑,深坑區,萬順,萬順里
2257,65000180003,新北,新北市,深坑,深坑區,土庫,土庫里
2258,65000180004,新北,新北市,深坑,深坑區,昇高,昇高里
2259,65000180005,新北,新北市,深坑,深坑區,阿柔,阿柔里
2260,65000180006,新北,新北市,深坑,深坑區,埔新,埔新里
2261,65000180007,新北,新北市,深坑,深坑區,萬福,萬福里
2262,65000180008,新北,新北市,深坑,深坑區,賴仲,賴仲里
2263,65000190001,新北,新北市,石碇,石碇區,石碇,石碇里
2264,65000190002,新北,新北市,石碇,石碇區,潭邊,潭邊里
2265,65000190003,新北,新北市,石碇,石碇區,隆盛,隆盛里
2266,65000190004,新北,新北市,石碇,石碇區,烏塗,烏塗里
2267,65000190005,新北,新北市,石碇,石碇區,彭山,彭山里
2268,65000190006,新北,新北市,石碇,石碇區,豐田,豐田里
2269,65000190007,新北,新北市,石碇,石碇區,永定,永定里
2270,65000190008,新北,新北市,石碇,石碇區,中民,中民里
2271,65000190009,新北,新北市,石碇,石碇區,光明,光明里
2272,65000190010,新北,新北市,石碇,石碇區,豐林,豐林里
2273,65000190011,新北,新北市,石碇,石碇區,永安,永安里
2274,65000190012,新北,新北市,石碇,石碇區,格頭,格頭里
2275,65000200001,新北,新北市,坪林,坪林區,粗窟,粗窟里
2276,65000200002,新北,新北市,坪林,坪林區,坪林,坪林里
2277,65000200003,新北,新北市,坪林,坪林區,大林,大林里
2278,65000200004,新北,新北市,坪林,坪林區,石𥕢,石𥕢里
2279,65000200005,新北,新北市,坪林,坪林區,上德,上德里
2280,65000200006,新北,新北市,坪林,坪林區,水德,水德里
2281,65000200007,新北,新北市,坪林,坪林區,漁光,漁光里
2282,65000210001,新北,新北市,三芝,三芝區,八賢,八賢里
2283,65000210002,新北,新北市,三芝,三芝區,埔頭,埔頭里
2284,65000210003,新北,新北市,三芝,三芝區,古庄,古庄里
2285,65000210004,新北,新北市,三芝,三芝區,新庄,新庄里
2286,65000210005,新北,新北市,三芝,三芝區,埔坪,埔坪里
2287,65000210006,新北,新北市,三芝,三芝區,茂長,茂長里
2288,65000210007,新北,新北市,三芝,三芝區,橫山,橫山里
2289,65000210008,新北,新北市,三芝,三芝區,錫板,錫板里
2290,65000210009,新北,新北市,三芝,三芝區,後厝,後厝里
2291,65000210010,新北,新北市,三芝,三芝區,福德,福德里
2292,65000210011,新北,新北市,三芝,三芝區,圓山,圓山里
2293,65000210012,新北,新北市,三芝,三芝區,店子,店子里
2294,65000210013,新北,新北市,三芝,三芝區,興華,興華里
2295,65000220001,新北,新北市,石門,石門區,德茂,德茂里
2296,65000220002,新北,新北市,石門,石門區,富基,富基里
2297,65000220003,新北,新北市,石門,石門區,老梅,老梅里
2298,65000220004,新北,新北市,石門,石門區,山溪,山溪里
2299,65000220005,新北,新北市,石門,石門區,石門,石門里
2300,65000220006,新北,新北市,石門,石門區,尖鹿,尖鹿里
2301,65000220007,新北,新北市,石門,石門區,乾華,乾華里
2302,65000220008,新北,新北市,石門,石門區,茂林,茂林里
2303,65000220009,新北,新北市,石門,石門區,草里,草里里
2304,65000230001,新北,新北市,八里,八里區,龍源,龍源里
2305,65000230002,新北,新北市,八里,八里區,米倉,米倉里
2306,65000230003,新北,新北市,八里,八里區,大崁,大崁里
2307,65000230004,新北,新北市,八里,八里區,埤頭,埤頭里
2308,65000230005,新北,新北市,八里,八里區,頂罟,頂罟里
2309,65000230006,新北,新北市,八里,八里區,舊城,舊城里
2310,65000230007,新北,新北市,八里,八里區,訊塘,訊塘里
2311,65000230008,新北,新北市,八里,八里區,荖阡,荖阡里
2312,65000230009,新北,新北市,八里,八里區,長坑,長坑里
2313,65000230010,新北,新北市,八里,八里區,下罟,下罟里
2314,65000240001,新北,新北市,平溪,平溪區,薯榔,薯榔里
2315,65000240002,新北,新北市,平溪,平溪區,菁桐,菁桐里
2316,65000240003,新北,新北市,平溪,平溪區,白石,白石里
2317,65000240004,新北,新北市,平溪,平溪區,石底,石底里
2318,65000240005,新北,新北市,平溪,平溪區,平溪,平溪里
2319,65000240006,新北,新北市,平溪,平溪區,嶺腳,嶺腳里
2320,65000240007,新北,新北市,平溪,平溪區,東勢,東勢里
2321,65000240008,新北,新北市,平溪,平溪區,望古,望古里
2322,65000240009,新北,新北市,平溪,平溪區,南山,南山里
2323,65000240010,新北,新北市,平溪,平溪區,平湖,平湖里
2324,65000240011,新北,新北市,平溪,平溪區,十分,十分里
2325,65000240012,新北,新北市,平溪,平溪區,新寮,新寮里
2326,65000250001,新北,新北市,雙溪,雙溪區,雙溪,雙溪里
2327,65000250002,新北,新北市,雙溪,雙溪區,共和,共和里
2328,65000250003,新北,新北市,雙溪,雙溪區,新基,新基里
2329,65000250004,新北,新北市,雙溪,雙溪區,魚行,魚行里
2330,65000250005,新北,新北市,雙溪,雙溪區,三港,三港里
2331,65000250006,新北,新北市,雙溪,雙溪區,牡丹,牡丹里
2332,65000250007,新北,新北市,雙溪,雙溪區,三貂,三貂里
2333,65000250008,新北,新北市,雙溪,雙溪區,平林,平林里
2334,65000250009,新北,新北市,雙溪,雙溪區,上林,上林里
2335,65000250010,新北,新北市,雙溪,雙溪區,外柑,外柑里
2336,65000250011,新北,新北市,雙溪,雙溪區,長源,長源里
2337,65000250012,新北,新北市,雙溪,雙溪區,泰平,泰平里
2338,65000260001,新北,新北市,貢寮,貢寮區,貢寮,貢寮里
2339,65000260002,新北,新北市,貢寮,貢寮區,吉林,吉林里
2340,65000260003,新北,新北市,貢寮,貢寮區,雙玉,雙玉里
2341,65000260004,新北,新北市,貢寮,貢寮區,龍崗,龍崗里
2342,65000260005,新北,新北市,貢寮,貢寮區,龍門,龍門里
2343,65000260006,新北,新北市,貢寮,貢寮區,福隆,福隆里
2344,65000260007,新北,新北市,貢寮,貢寮區,仁里,仁里里
2345,65000260008,新北,新北市,貢寮,貢寮區,真理,真理里
2346,65000260009,新北,新北市,貢寮,貢寮區,福連,福連里
2347,65000260010,新北,新北市,貢寮,貢寮區,美豐,美豐里
2348,65000260011,新北,新北市,貢寮,貢寮區,和美,和美里
2349,65000270001,新北,新北市,金山,金山區,和平,和平里
2350,65000270002,新北,新北市,金山,金山區,大同,大同里
2351,65000270003,新北,新北市,金山,金山區,豐漁,豐漁里
2352,65000270004,新北,新北市,金山,金山區,磺港,磺港里
2353,65000270005,新北,新北市,金山,金山區,美田,美田里
2354,65000270006,新北,新北市,金山,金山區,五湖,五湖里
2355,65000270007,新北,新北市,金山,金山區,重和,重和里
2356,65000270008,新北,新北市,金山,金山區,兩湖,兩湖里
2357,65000270009,新北,新北市,金山,金山區,六股,六股里
2358,65000270010,新北,新北市,金山,金山區,三界,三界里
2359,65000270011,新北,新北市,金山,金山區,清泉,清泉里
2360,65000270012,新北,新北市,金山,金山區,萬壽,萬壽里
2361,65000270013,新北,新北市,金山,金山區,西湖,西湖里
2362,65000270014,新北,新北市,金山,金山區,永興,永興里
2363,65000270015,新北,新北市,金山,金山區,金美,金美里
2364,65000280001,新北,新北市,萬里,萬里區,萬里,萬里里
2365,65000280002,新北,新北市,萬里,萬里區,龜吼,龜吼里
2366,65000280003,新北,新北市,萬里,萬里區,野柳,野柳里
2367,65000280004,新北,新北市,萬里,萬里區,大鵬,大鵬里
2368,65000280005,新北,新北市,萬里,萬里區,磺潭,磺潭里
2369,65000280006,新北,新北市,萬里,萬里區,雙興,雙興里
2370,65000280007,新北,新北市,萬里,萬里區,溪底,溪底里
2371,65000280008,新北,新北市,萬里,萬里區,崁脚,崁脚里
2372,65000280009,新北,新北市,萬里,萬里區,中幅,中幅里
2373,65000280010,新北,新北市,萬里,萬里區,北基,北基里
2374,65000290001,新北,新北市,烏來,烏來區,烏來,烏來里
2375,65000290002,新北,新北市,烏來,烏來區,忠治,忠治里
2376,65000290003,新北,新北市,烏來,烏來區,福山,福山里
2377,65000290004,新北,新北市,烏來,烏來區,信賢,信賢里
2378,65000290005,新北,新北市,烏來,烏來區,孝義,孝義里
2379,66000010001,臺中,臺中市,中,中區,繼光,繼光里
2380,66000010002,臺中,臺中市,中,中區,大墩,大墩里
2381,66000010003,臺中,臺中市,中,中區,綠川,綠川里
2382,66000010004,臺中,臺中市,中,中區,公園,公園里
2383,66000010005,臺中,臺中市,中,中區,光復,光復里
2384,66000010006,臺中,臺中市,中,中區,柳川,柳川里
2385,66000010007,臺中,臺中市,中,中區,大誠,大誠里
2386,66000010008,臺中,臺中市,中,中區,中華,中華里
2387,66000020001,臺中,臺中市,東,東區,新庄,新庄里
2388,66000020002,臺中,臺中市,東,東區,振興,振興里
2389,66000020003,臺中,臺中市,東,東區,東橋,東橋里
2390,66000020004,臺中,臺中市,東,東區,東興,東興里
2391,66000020005,臺中,臺中市,東,東區,干城,干城里
2392,66000020006,臺中,臺中市,東,東區,泉源,泉源里
2393,66000020007,臺中,臺中市,東,東區,旱溪,旱溪里
2394,66000020008,臺中,臺中市,東,東區,樂成,樂成里
2395,66000020009,臺中,臺中市,東,東區,東門,東門里
2396,66000020010,臺中,臺中市,東,東區,十甲,十甲里
2397,66000020011,臺中,臺中市,東,東區,東南,東南里
2398,66000020012,臺中,臺中市,東,東區,東勢,東勢里
2399,66000020013,臺中,臺中市,東,東區,合作,合作里
2400,66000020014,臺中,臺中市,東,東區,富台,富台里
2401,66000020015,臺中,臺中市,東,東區,富仁,富仁里
2402,66000020016,臺中,臺中市,東,東區,東信,東信里
2403,66000020017,臺中,臺中市,東,東區,東英,東英里
2404,66000030001,臺中,臺中市,南,南區,城隍,城隍里
2405,66000030002,臺中,臺中市,南,南區,國光,國光里
2406,66000030003,臺中,臺中市,南,南區,南門,南門里
2407,66000030004,臺中,臺中市,南,南區,德義,德義里
2408,66000030005,臺中,臺中市,南,南區,積善,積善里
2409,66000030006,臺中,臺中市,南,南區,江川,江川里
2410,66000030007,臺中,臺中市,南,南區,新榮,新榮里
2411,66000030008,臺中,臺中市,南,南區,福興,福興里
2412,66000030009,臺中,臺中市,南,南區,福平,福平里
2413,66000030010,臺中,臺中市,南,南區,和平,和平里
2414,66000030011,臺中,臺中市,南,南區,永興,永興里
2415,66000030012,臺中,臺中市,南,南區,樹義,樹義里
2416,66000030013,臺中,臺中市,南,南區,樹德,樹德里
2417,66000030014,臺中,臺中市,南,南區,西川,西川里
2418,66000030015,臺中,臺中市,南,南區,長春,長春里
2419,66000030016,臺中,臺中市,南,南區,長榮,長榮里
2420,66000030017,臺中,臺中市,南,南區,福順,福順里
2421,66000030018,臺中,臺中市,南,南區,平和,平和里
2422,66000030019,臺中,臺中市,南,南區,南和,南和里
2423,66000030020,臺中,臺中市,南,南區,永和,永和里
2424,66000030021,臺中,臺中市,南,南區,工學,工學里
2425,66000030022,臺中,臺中市,南,南區,崇倫,崇倫里
2426,66000040001,臺中,臺中市,西,西區,民生,民生里
2427,66000040002,臺中,臺中市,西,西區,利民,利民里
2428,66000040003,臺中,臺中市,西,西區,三民,三民里
2429,66000040004,臺中,臺中市,西,西區,東昇,東昇里
2430,66000040005,臺中,臺中市,西,西區,廣民,廣民里
2431,66000040006,臺中,臺中市,西,西區,平和,平和里
2432,66000040007,臺中,臺中市,西,西區,公民,公民里
2433,66000040008,臺中,臺中市,西,西區,藍興,藍興里
2434,66000040009,臺中,臺中市,西,西區,公舘,公舘里
2435,66000040010,臺中,臺中市,西,西區,和龍,和龍里
2436,66000040011,臺中,臺中市,西,西區,民龍,民龍里
2437,66000040012,臺中,臺中市,西,西區,後龍,後龍里
2438,66000040013,臺中,臺中市,西,西區,安龍,安龍里
2439,66000040014,臺中,臺中市,西,西區,吉龍,吉龍里
2440,66000040015,臺中,臺中市,西,西區,昇平,昇平里
2441,66000040016,臺中,臺中市,西,西區,忠明,忠明里
2442,66000040017,臺中,臺中市,西,西區,公正,公正里
2443,66000040018,臺中,臺中市,西,西區,土庫,土庫里
2444,66000040019,臺中,臺中市,西,西區,忠誠,忠誠里
2445,66000040020,臺中,臺中市,西,西區,公益,公益里
2446,66000040021,臺中,臺中市,西,西區,中興,中興里
2447,66000040022,臺中,臺中市,西,西區,公平,公平里
2448,66000040023,臺中,臺中市,西,西區,公德,公德里
2449,66000040024,臺中,臺中市,西,西區,双龍,双龍里
2450,66000040025,臺中,臺中市,西,西區,大忠,大忠里
2451,66000050001,臺中,臺中市,北,北區,光大,光大里
2452,66000050002,臺中,臺中市,北,北區,文莊,文莊里
2453,66000050003,臺中,臺中市,北,北區,五常,五常里
2454,66000050004,臺中,臺中市,北,北區,新興,新興里
2455,66000050005,臺中,臺中市,北,北區,新北,新北里
2456,66000050006,臺中,臺中市,北,北區,樂英,樂英里
2457,66000050007,臺中,臺中市,北,北區,錦村,錦村里
2458,66000050008,臺中,臺中市,北,北區,建成,建成里
2459,66000050009,臺中,臺中市,北,北區,錦洲,錦洲里
2460,66000050010,臺中,臺中市,北,北區,金華,金華里
2461,66000050011,臺中,臺中市,北,北區,金龍,金龍里
2462,66000050012,臺中,臺中市,北,北區,邱厝,邱厝里
2463,66000050013,臺中,臺中市,北,北區,建興,建興里
2464,66000050014,臺中,臺中市,北,北區,頂厝,頂厝里
2465,66000050015,臺中,臺中市,北,北區,賴厝,賴厝里
2466,66000050016,臺中,臺中市,北,北區,賴村,賴村里
2467,66000050017,臺中,臺中市,北,北區,育德,育德里
2468,66000050018,臺中,臺中市,北,北區,淡溝,淡溝里
2469,66000050019,臺中,臺中市,北,北區,中達,中達里
2470,66000050020,臺中,臺中市,北,北區,錦祥,錦祥里
2471,66000050021,臺中,臺中市,北,北區,健行,健行里
2472,66000050022,臺中,臺中市,北,北區,明德,明德里
2473,66000050023,臺中,臺中市,北,北區,長青,長青里
2474,66000050024,臺中,臺中市,北,北區,賴明,賴明里
2475,66000050025,臺中,臺中市,北,北區,賴興,賴興里
2476,66000050026,臺中,臺中市,北,北區,中正,中正里
2477,66000050027,臺中,臺中市,北,北區,六合,六合里
2478,66000050028,臺中,臺中市,北,北區,大湖,大湖里
2479,66000050029,臺中,臺中市,北,北區,錦平,錦平里
2480,66000050030,臺中,臺中市,北,北區,建德,建德里
2481,66000050031,臺中,臺中市,北,北區,崇德,崇德里
2482,66000050032,臺中,臺中市,北,北區,賴旺,賴旺里
2483,66000050033,臺中,臺中市,北,北區,明新,明新里
2484,66000050034,臺中,臺中市,北,北區,立人,立人里
2485,66000050035,臺中,臺中市,北,北區,梅川,梅川里
2486,66000050036,臺中,臺中市,北,北區,賴福,賴福里
2487,66000060001,臺中,臺中市,西屯,西屯區,西安,西安里
2488,66000060002,臺中,臺中市,西屯,西屯區,西墩,西墩里
2489,66000060003,臺中,臺中市,西屯,西屯區,潮洋,潮洋里
2490,66000060004,臺中,臺中市,西屯,西屯區,龍潭,龍潭里
2491,66000060005,臺中,臺中市,西屯,西屯區,惠來,惠來里
2492,66000060006,臺中,臺中市,西屯,西屯區,上石,上石里
2493,66000060007,臺中,臺中市,西屯,西屯區,逢甲,逢甲里
2494,66000060008,臺中,臺中市,西屯,西屯區,鵬程,鵬程里
2495,66000060009,臺中,臺中市,西屯,西屯區,何安,何安里
2496,66000060010,臺中,臺中市,西屯,西屯區,何厝,何厝里
2497,66000060011,臺中,臺中市,西屯,西屯區,大河,大河里
2498,66000060012,臺中,臺中市,西屯,西屯區,大石,大石里
2499,66000060013,臺中,臺中市,西屯,西屯區,大福,大福里
2500,66000060014,臺中,臺中市,西屯,西屯區,大鵬,大鵬里
2501,66000060015,臺中,臺中市,西屯,西屯區,港尾,港尾里
2502,66000060016,臺中,臺中市,西屯,西屯區,廣福,廣福里
2503,66000060017,臺中,臺中市,西屯,西屯區,林厝,林厝里
2504,66000060018,臺中,臺中市,西屯,西屯區,永安,永安里
2505,66000060019,臺中,臺中市,西屯,西屯區,福安,福安里
2506,66000060020,臺中,臺中市,西屯,西屯區,協和,協和里
2507,66000060021,臺中,臺中市,西屯,西屯區,何仁,何仁里
2508,66000060022,臺中,臺中市,西屯,西屯區,何德,何德里
2509,66000060023,臺中,臺中市,西屯,西屯區,何源,何源里
2510,66000060024,臺中,臺中市,西屯,西屯區,西平,西平里
2511,66000060025,臺中,臺中市,西屯,西屯區,何南,何南里
2512,66000060026,臺中,臺中市,西屯,西屯區,至善,至善里
2513,66000060027,臺中,臺中市,西屯,西屯區,上安,上安里
2514,66000060028,臺中,臺中市,西屯,西屯區,上德,上德里
2515,66000060029,臺中,臺中市,西屯,西屯區,逢福,逢福里
2516,66000060030,臺中,臺中市,西屯,西屯區,何明,何明里
2517,66000060031,臺中,臺中市,西屯,西屯區,何成,何成里
2518,66000060032,臺中,臺中市,西屯,西屯區,何福,何福里
2519,66000060033,臺中,臺中市,西屯,西屯區,福和,福和里
2520,66000060034,臺中,臺中市,西屯,西屯區,福中,福中里
2521,66000060035,臺中,臺中市,西屯,西屯區,福恩,福恩里
2522,66000060036,臺中,臺中市,西屯,西屯區,福聯,福聯里
2523,66000060037,臺中,臺中市,西屯,西屯區,福瑞,福瑞里
2524,66000060038,臺中,臺中市,西屯,西屯區,福林,福林里
2525,66000060039,臺中,臺中市,西屯,西屯區,福雅,福雅里
2526,66000070001,臺中,臺中市,南屯,南屯區,南屯,南屯里
2527,66000070002,臺中,臺中市,南屯,南屯區,豐樂,豐樂里
2528,66000070003,臺中,臺中市,南屯,南屯區,楓樹,楓樹里
2529,66000070004,臺中,臺中市,南屯,南屯區,中和,中和里
2530,66000070005,臺中,臺中市,南屯,南屯區,春社,春社里
2531,66000070006,臺中,臺中市,南屯,南屯區,春安,春安里
2532,66000070007,臺中,臺中市,南屯,南屯區,文山,文山里
2533,66000070008,臺中,臺中市,南屯,南屯區,新生,新生里
2534,66000070009,臺中,臺中市,南屯,南屯區,永定,永定里
2535,66000070010,臺中,臺中市,南屯,南屯區,三厝,三厝里
2536,66000070011,臺中,臺中市,南屯,南屯區,溝墘,溝墘里
2537,66000070012,臺中,臺中市,南屯,南屯區,田心,田心里
2538,66000070013,臺中,臺中市,南屯,南屯區,黎明,黎明里
2539,66000070014,臺中,臺中市,南屯,南屯區,鎮平,鎮平里
2540,66000070015,臺中,臺中市,南屯,南屯區,大同,大同里
2541,66000070016,臺中,臺中市,南屯,南屯區,文心,文心里
2542,66000070017,臺中,臺中市,南屯,南屯區,同心,同心里
2543,66000070018,臺中,臺中市,南屯,南屯區,向心,向心里
2544,66000070019,臺中,臺中市,南屯,南屯區,大誠,大誠里
2545,66000070020,臺中,臺中市,南屯,南屯區,大興,大興里
